"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"12/29/2015","AQS","010030010","1","5.5","ug/m3 LC","23","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"01/03/2015","AQS","010270001","1","4.4","ug/m3 LC","18","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"01/06/2015","AQS","010270001","1","5.2","ug/m3 LC","22","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"01/09/2015","AQS","010270001","1","7.8","ug/m3 LC","33","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"01/15/2015","AQS","010270001","1","10.7","ug/m3 LC","45","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"01/18/2015","AQS","010270001","1","5","ug/m3 LC","21","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"01/21/2015","AQS","010270001","1","7.8","ug/m3 LC","33","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"01/24/2015","AQS","010270001","1","4","ug/m3 LC","17","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"01/27/2015","AQS","010270001","1","4.7","ug/m3 LC","20","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"01/30/2015","AQS","010270001","1","30.9","ug/m3 LC","91","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"02/02/2015","AQS","010270001","1","6","ug/m3 LC","25","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"02/05/2015","AQS","010270001","1","8.5","ug/m3 LC","35","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"02/08/2015","AQS","010270001","1","7.5","ug/m3 LC","31","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"02/11/2015","AQS","010270001","1","9.2","ug/m3 LC","38","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"02/14/2015","AQS","010270001","1","12.2","ug/m3 LC","51","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"02/20/2015","AQS","010270001","1","11","ug/m3 LC","46","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"02/23/2015","AQS","010270001","1","9","ug/m3 LC","38","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"02/26/2015","AQS","010270001","1","9.8","ug/m3 LC","41","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"03/01/2015","AQS","010270001","1","10","ug/m3 LC","42","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"03/04/2015","AQS","010270001","1","5.3","ug/m3 LC","22","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"03/07/2015","AQS","010270001","1","7.3","ug/m3 LC","30","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"03/10/2015","AQS","010270001","1","9.6","ug/m3 LC","40","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"03/13/2015","AQS","010270001","1","6.7","ug/m3 LC","28","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"03/16/2015","AQS","010270001","1","14.3","ug/m3 LC","56","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"03/19/2015","AQS","010270001","1","20.5","ug/m3 LC","69","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"03/22/2015","AQS","010270001","1","2.9","ug/m3 LC","12","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"03/25/2015","AQS","010270001","1","6.6","ug/m3 LC","28","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"03/28/2015","AQS","010270001","1","5.6","ug/m3 LC","23","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"03/31/2015","AQS","010270001","1","9","ug/m3 LC","38","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"04/03/2015","AQS","010270001","1","7.4","ug/m3 LC","31","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"04/06/2015","AQS","010270001","1","9","ug/m3 LC","38","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"04/09/2015","AQS","010270001","1","9.2","ug/m3 LC","38","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"04/12/2015","AQS","010270001","1","7.4","ug/m3 LC","31","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"04/15/2015","AQS","010270001","1","5.7","ug/m3 LC","24","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"04/18/2015","AQS","010270001","1","2.7","ug/m3 LC","11","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"04/21/2015","AQS","010270001","1","5.3","ug/m3 LC","22","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"04/24/2015","AQS","010270001","1","7.6","ug/m3 LC","32","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"04/27/2015","AQS","010270001","1","7","ug/m3 LC","29","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"04/30/2015","AQS","010270001","1","9.2","ug/m3 LC","38","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"05/03/2015","AQS","010270001","1","11.6","ug/m3 LC","48","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"05/06/2015","AQS","010270001","1","7.9","ug/m3 LC","33","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"05/15/2015","AQS","010270001","1","11","ug/m3 LC","46","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"05/21/2015","AQS","010270001","1","8.9","ug/m3 LC","37","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"05/24/2015","AQS","010270001","1","9","ug/m3 LC","38","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"05/27/2015","AQS","010270001","1","4.1","ug/m3 LC","17","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"05/30/2015","AQS","010270001","1","7.5","ug/m3 LC","31","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"06/02/2015","AQS","010270001","1","5.9","ug/m3 LC","25","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"06/05/2015","AQS","010270001","1","6.9","ug/m3 LC","29","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"06/08/2015","AQS","010270001","1","9.2","ug/m3 LC","38","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"06/11/2015","AQS","010270001","1","8.2","ug/m3 LC","34","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"06/14/2015","AQS","010270001","1","9.2","ug/m3 LC","38","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"06/17/2015","AQS","010270001","1","10.8","ug/m3 LC","45","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"06/20/2015","AQS","010270001","1","12","ug/m3 LC","50","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"06/23/2015","AQS","010270001","1","27.7","ug/m3 LC","84","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"06/26/2015","AQS","010270001","1","12.7","ug/m3 LC","52","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"06/29/2015","AQS","010270001","1","9.9","ug/m3 LC","41","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"07/02/2015","AQS","010270001","1","14.1","ug/m3 LC","55","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"07/05/2015","AQS","010270001","1","5.9","ug/m3 LC","25","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"07/08/2015","AQS","010270001","1","16.9","ug/m3 LC","61","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"07/14/2015","AQS","010270001","1","11.7","ug/m3 LC","49","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"07/17/2015","AQS","010270001","1","11.7","ug/m3 LC","49","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"07/20/2015","AQS","010270001","1","12.3","ug/m3 LC","51","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"07/23/2015","AQS","010270001","1","8.5","ug/m3 LC","35","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"07/26/2015","AQS","010270001","1","11.3","ug/m3 LC","47","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"07/29/2015","AQS","010270001","1","10.8","ug/m3 LC","45","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"08/01/2015","AQS","010270001","1","11.7","ug/m3 LC","49","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"08/04/2015","AQS","010270001","1","10.4","ug/m3 LC","43","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"08/07/2015","AQS","010270001","1","9.6","ug/m3 LC","40","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"08/10/2015","AQS","010270001","1","10.6","ug/m3 LC","44","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"08/13/2015","AQS","010270001","1","9.7","ug/m3 LC","40","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"08/16/2015","AQS","010270001","1","4.8","ug/m3 LC","20","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"08/19/2015","AQS","010270001","1","4.8","ug/m3 LC","20","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"08/22/2015","AQS","010270001","1","7.8","ug/m3 LC","33","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"08/25/2015","AQS","010270001","1","7.4","ug/m3 LC","31","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"08/28/2015","AQS","010270001","1","12.6","ug/m3 LC","52","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"08/31/2015","AQS","010270001","1","6.5","ug/m3 LC","27","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"09/03/2015","AQS","010270001","1","9.2","ug/m3 LC","38","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"09/09/2015","AQS","010270001","1","7.9","ug/m3 LC","33","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"09/12/2015","AQS","010270001","1","6.7","ug/m3 LC","28","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"09/15/2015","AQS","010270001","1","6.9","ug/m3 LC","29","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"09/18/2015","AQS","010270001","1","8.5","ug/m3 LC","35","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"09/21/2015","AQS","010270001","1","7.8","ug/m3 LC","33","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"09/26/2015","AQS","010270001","1","3.4","ug/m3 LC","14","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"09/27/2015","AQS","010270001","1","3","ug/m3 LC","13","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"09/30/2015","AQS","010270001","1","3.4","ug/m3 LC","14","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"10/06/2015","AQS","010270001","1","4.4","ug/m3 LC","18","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"10/09/2015","AQS","010270001","1","10.4","ug/m3 LC","43","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"10/12/2015","AQS","010270001","1","6.9","ug/m3 LC","29","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"10/15/2015","AQS","010270001","1","9.2","ug/m3 LC","38","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"10/18/2015","AQS","010270001","1","4.8","ug/m3 LC","20","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"10/21/2015","AQS","010270001","1","11.6","ug/m3 LC","48","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"10/24/2015","AQS","010270001","1","9","ug/m3 LC","38","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"10/27/2015","AQS","010270001","1","2.1","ug/m3 LC","9","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"10/30/2015","AQS","010270001","1","5.8","ug/m3 LC","24","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"11/02/2015","AQS","010270001","1","3.4","ug/m3 LC","14","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"11/05/2015","AQS","010270001","1","6.3","ug/m3 LC","26","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"11/08/2015","AQS","010270001","1","3.2","ug/m3 LC","13","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"11/14/2015","AQS","010270001","1","3.1","ug/m3 LC","13","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"11/17/2015","AQS","010270001","1","6.7","ug/m3 LC","28","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"11/20/2015","AQS","010270001","1","3.6","ug/m3 LC","15","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"11/23/2015","AQS","010270001","1","5.8","ug/m3 LC","24","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"11/26/2015","AQS","010270001","1","5.3","ug/m3 LC","22","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"11/29/2015","AQS","010270001","1","6.1","ug/m3 LC","25","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"12/02/2015","AQS","010270001","1","2.8","ug/m3 LC","12","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"12/05/2015","AQS","010270001","1","6.4","ug/m3 LC","27","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
"12/08/2015","AQS","010270001","1","25.1","ug/m3 LC","78","ASHLAND","1","100.0000","88101","PM2.5 - Local Conditions","","","01","Alabama","027","Clay","33.284928000866","-85.803608"
